zip	data
76426	3798
76427	380
76429	70
76430	1016
76431	1549
76432	491
76433	837
76435	240
76436	45
76437	2306
76439	0
76442	2762
76443	743
76444	1529
76445	119
76446	2883
76448	2054
76449	1013
76450	5513
76452	68
76453	651
76454	600
76455	336
76457	1700
76458	1993
76459	57
76460	135
76462	1465
76463	180
76464	207
76466	148
76469	20
76470	1344
76471	674
76472	451
76474	124
76475	406
76476	1141
76481	141
76483	373
76484	332
76486	509
76487	1194
76490	17
76491	270
76501	6480
76502	18252
76504	10183
76511	869
76513	15021
76518	496
76519	242
76520	2858
76522	16428
76523	143
76524	1341
76525	522
76527	1583
76528	6567
76530	970
76531	1629
76534	1074
76537	4352
76538	453
76539	3189
76541	8453
76542	19913
76543	13530
76544	4699
76548	11816
76549	20055
76550	5137
76554	735
76556	741
76557	1775
76559	2631
76561	415
76565	0
76566	146
76567	3685
76569	968
76570	914
76571	3586
76573	5
76574	7797
76577	1411
76578	548
76579	1950
76596	0
76597	0
76598	0
76599	0
76621	388
76622	486
76623	39
76624	941
76626	479
76627	590
76628	28
76629	803
76630	740
76631	140
76632	514
76633	1930
76634	2990
76635	474
76636	597
76637	208
76638	1091
76639	751
76640	1034
76641	663
76642	2292
76643	6011
76645	3987
76648	1027
76649	378
76650	23
76651	1369
76652	466
76653	539
76654	75
76655	3314
76656	952
76657	4251
76660	168
76661	2397
76664	1136
76665	1157
76666	82
76667	3854
76670	631
76671	800
76673	381
76676	132
76678	66
76679	379
76680	46
76681	231
76682	1154
76685	28
76686	114
76687	798
76689	1528
76690	494
76691	2404
76692	4042
76693	745
76701	868
76704	3057
76705	10785
76706	14489
76707	5525
76708	10139
76710	10839
76711	3762
76712	10908
76798	0
76801	9728
76802	2006
76820	79
76821	1726
76823	1099
76824	0
76825	2599
76827	273
76828	109
76831	0
76832	190
76834	2074
76836	1
76837	420
76841	26
76842	134
76844	1324
76845	86
76848	23
76849	1471
76852	141
76853	519
76854	178
76856	1303
76857	999
76858	108
76859	855
76861	733
76862	89
76864	329
76865	105
76866	256
76869	11
76870	25
76871	175
76872	276
76873	33
76874	0
76875	228
76877	1624
76878	647
76880	0
76882	107
76884	40
76885	29
76887	57
76888	70
76890	356
76901	12333
76902	0
76903	12127
76904	15346
76905	4746
76908	0
76909	0
76930	37
76932	1026
76933	599
76934	334
76935	681
76936	907
76937	98
76939	0
76940	16
76941	513
76943	1133
76945	828
76950	1243
76951	402
76953	17
76955	64
76957	48
76958	100
77002	7022
77003	5376
77004	16208
77005	9935
77006	14329
77007	24081
77008	19513
77009	15241
77010	420
77011	6139
77012	6005
77013	5709
77014	12059
77015	18253
77016	9806
77017	10332
77018	12128
77019	12838
77020	9065
77021	10998
77022	9131
77023	10224
77024	16124
77025	14330
77026	8053
77027	11379
77028	6178
77029	5473
77030	6489
77031	6071
77032	4397
77033	9411
77034	12405
77035	13986
77036	26367
77037	5089
77038	8786
77039	8047
77040	18315
77041	11191
77042	19095
77043	10254
77044	17275
77045	10405
77046	1135
77047	12802
77048	7439
77049	11945
77050	1779
77051	6568
77053	9443
77054	16434
77055	16217
77056	12805
77057	22244
77058	10130
77059	6502
77060	15135
77061	8793
77062	9677
77063	20044
77064	15989
77065	15866
77066	11715
77067	10035
77068	4127
77069	8841
77070	21657
77071	10442
77072	18687
77073	14052
77074	12829
77075	12389
77076	9794
77077	29208
77078	5024
77079	14689
77080	15666
77081	19419
77082	23088
77083	22633
77084	36216
77085	5613
77086	8717
77087	11139
77088	17432
77089	18786
77090	16682
77091	11017
77092	14591
77093	13348
77094	4204
77095	25458
77096	13514
77098	9063
77099	16432
77204	0
77301	12068
77302	6739
77303	8808
77304	17724
77306	5463
77316	11117
77318	7551
77320	10004
77326	102
77327	11010
77328	6069
77331	3288
77334	58
77335	1053
77336	4345
77338	16739
77339	17618
77340	13064
77341	0
77342	0
77345	9459
77346	25754
77350	91
77351	12819
77354	13973
77355	10842
77356	12885
77357	11126
77358	2149
77359	300
77360	2305
77362	2535
77363	1226
77364	929
77365	14537
77367	258
77368	0
77369	243
77371	2339
77372	4369
77373	22617
77374	139
77375	24414
77376	277
77377	12833
77378	6249
77379	28721
77380	14971
77381	13165
77382	13277
77384	10523
77385	9174
77386	21767
77388	18110
77389	14601
77396	19533
77401	6192
77406	21125
77407	24707
77412	5
77414	9908
77415	74
77417	872
77418	3934
77419	374
77420	818
77422	4950
77423	5073
77426	984
77428	35
77429	32248
77430	685
77431	204
77432	0
77433	33441
77434	1341
77435	1921
77436	0
77437	6625
77440	64
77441	10110
77442	360
77443	45
77444	329
77445	5084
77446	753
77447	7328
77448	23
77449	39327
77450	25316
77451	181
77453	59
77454	93
77455	721
77456	384
77457	278
77458	13
77459	27055
77460	18
77461	4106
77464	202
77465	2858
77466	147
77467	22
77468	0
77469	22112
77470	165
77471	16443
77473	11
77474	6065
77475	225
77476	136
77477	12919
77478	8885
77479	29611
77480	3125
77481	110
77482	846
77483	132
77484	4699
77485	1552
77486	2760
77488	5246
77489	13372
77493	19062
77494	42600
77498	17010
77502	11017
77503	8153
77504	9064
77505	8340
77506	10500
77507	328
77510	5414
77511	17987
77514	1960
77515	11880
77517	1935
77518	3701
77519	235
77520	12863
77521	23795
77523	9836
77530	9532
77531	6552
77532	10818
77533	408
77534	980
77535	10831
77536	11449
77538	295
77539	17331
77541	6365
77545	8371
77546	18763
77547	2736
77550	11604
77551	9228
77554	4964
77555	0
77560	371
77561	8
77562	3602
77563	4208
77564	729
77565	3010
77566	11447
77568	8054
77571	13825
77573	36043
77575	6019
77577	498
77578	9254
77580	0
77581	17739
77582	116
77583	13299
77584	30559
77585	430
77586	9643
77587	5040
77590	13419
77591	6828
77597	214
77598	12442
77611	3394
77612	3689
77613	312
77614	209
77615	126
77616	243
77617	22
77619	6132
77622	624
77623	277
77624	268
77625	3516
77627	8998
77629	230
77630	10892
77632	8351
77640	6995
77642	13976
77650	1222
77651	5188
77655	134
77656	6678
77657	8415
77659	1841
77660	346
77661	95
77662	9957
77663	174
77664	1116
77665	2416
77701	4481
77702	1445
77703	4390
77705	9993
77706	13317
77707	6376
77708	4952
77713	5727
77801	6051
77802	11246
77803	9799
77807	5157
77808	5351
77830	1179
77831	1324
77833	11948
77835	1218
77836	5103
77837	586
77840	21769
77843	0
77845	28825
77852	18
77853	437
77855	58
77856	1633
77857	497
77859	2963
77861	1210
77863	52
77864	2799
77865	655
77866	0
77867	66
77868	5667
77871	1126
77872	737
77873	484
77875	0
77876	60
77878	374
77879	2190
77880	1172
77882	15
77901	14532
77904	11747
77905	6082
77950	91
77951	477
77954	3386
77957	3285
77960	0
77961	40
77962	1297
77963	2028
77964	3322
77968	1171
77969	55
77970	83
77971	186
77973	11
77974	242
77975	749
77976	5
77977	212
77978	183
77979	6710
77982	339
77983	1195
77984	1794
77986	0
77987	69
77988	103
77990	289
77991	95
77993	92
77994	163
77995	3968
78001	0
78002	2322
78003	4126
78004	194
78005	537
78006	15631
78007	48
78008	90
78009	3097
78010	1376
78011	563
78012	126
78013	2125
78014	1353
78015	8027
78016	3864
78017	1274
78019	424
78021	11
78022	1683
78023	9735
78024	501
78025	1985
78026	2528
78027	214
78028	17474
78029	0
78039	819
78040	11438
78041	15761
78043	12783
78044	136
78045	20713
78046	18350
78050	208
78052	2042
78055	795
78056	889
78057	146
78058	481
78059	1938
78061	3199
78062	0
78063	4086
78064	5607
78065	3647
78066	189
78067	225
78069	2076
78070	7574
78071	1114
78072	90
78073	2703
78074	37
78075	107
78076	4364
78101	2918
78102	7173
78104	29
78107	151
78108	15390
78109	18933
78111	0
78112	3527
78113	1163
78114	8529
78116	129
78117	323
78118	1302
78119	1811
78121	5077
78122	212
78123	890
78124	2475
78125	16
78130	37144
78132	14458
78133	9285
78140	1089
78141	398
78142	20
78143	50
78144	0
78145	21
78146	209
78147	571
78148	8325
78150	0
78151	693
78152	1428
78154	14997
78155	20078
78159	232
78160	1605
78161	163
78162	91
78163	6173
78164	1271
78201	16534
78202	4288
78203	1798
78204	5052
78205	1247
78207	16704
78208	1861
78209	19662
78210	11909
78211	9643
78212	11364
78213	16752
78214	7743
78215	2483
78216	19635
78217	14703
78218	14746
78219	5655
78220	6363
78221	13134
78222	8695
78223	20112
78224	6435
78225	5014
78226	2127
78227	14599
78228	19284
78229	16398
78230	19137
78231	4052
78232	15525
78233	18459
78234	991
78235	1116
78236	463
78237	11838
78238	10559
78239	9850
78240	24767
78242	10666
78243	0
78244	12444
78245	30429
78247	19337
78248	5707
78249	22633
78250	19614
78251	21963
78252	5681
78253	22264
78254	24599
78255	6258
78256	5498
78257	5477
78258	19271
78259	10568
78260	11981
78261	9231
78263	1602
78264	3900
78266	2652
78330	150
78332	8952
78336	4697
78338	0
78339	132
78340	214
78341	405
78342	125
78343	1665
78344	156
78347	44
78349	99
78351	160
78352	25
78353	210
78355	2784
78357	974
78358	372
78359	608
78360	18
78361	1203
78362	4038
78363	11003
78368	3767
78369	77
78370	1619
78371	53
78372	1871
78373	1596
78374	7277
78375	1116
78376	50
78377	1145
78379	790
78380	8426
78382	9733
78383	1686
78384	1679
78385	17
78387	3138
78389	703
78390	1777
78391	53
78393	633
78401	1503
78402	167
78404	5651
78405	5002
78406	353
78407	599
78408	3748
78409	901
78410	10014
78411	9263
78412	15510
78413	13958
78414	18756
78415	14197
78416	4705
78417	1468
78418	12424
78419	202
78501	21539
78503	7027
78504	19571
78516	10227
78520	20034
78521	27475
78526	17085
78535	211
78536	113
78537	14028
78538	3298
78539	14255
78540	0
78541	15773
78542	22928
78543	2772
78545	203
78547	132
78548	475
78549	283
78550	19639
78552	13616
78557	3886
78558	202
78559	4067
78560	1440
78561	241
78562	589
78563	34
78564	23
78565	63
78566	7214
78567	109
78569	1250
78570	8973
78572	26575
78573	12068
78574	16933
78575	1693
78576	3116
78577	23284
78578	4295
78579	720
78580	3597
78582	12380
78583	1997
78584	5242
78585	0
78586	14602
78588	63
78589	11404
78590	109
78591	79
78592	174
78593	1581
78594	499
78595	1763
78596	12143
78597	1540
78598	92
78599	9225
78602	12488
78605	2725
78606	2853
78607	89
78608	163
78609	922
78610	16828
78611	5583
78612	5724
78613	33646
78614	164
78615	468
78616	2878
78617	8702
78618	138
78619	2420
78620	7531
78621	9904
78622	140
78623	594
78624	9875
78626	15850
78628	17054
78629	4671
78631	1155
78632	570
78633	14267
78634	14942
78635	27
78636	1639
78638	751
78639	3813
78640	24360
78641	32254
78642	7980
78643	3042
78644	7062
78645	6532
78648	3278
78650	836
78652	1763
78653	12038
78654	7904
78655	1464
78656	1061
78657	3152
78658	30
78659	1113
78660	42673
78661	209
78662	1238
78663	315
78664	23299
78665	23318
78666	33836
78669	4672
78670	68
78671	253
78672	402
78674	53
78675	64
78676	6667
78677	18
78681	20220
78701	7319
78702	13308
78703	11497
78704	27766
78705	11094
78712	0
78717	14149
78719	536
78721	4451
78722	3189
78723	16084
78724	9491
78725	4236
78726	6178
78727	14124
78728	12949
78729	14783
78730	4192
78731	14158
78732	7447
78733	3125
78734	9787
78735	9403
78736	4302
78737	8587
78738	11320
78739	7047
78741	22918
78742	269
78744	19313
78745	29860
78746	10997
78747	8600
78748	24500
78749	15726
78750	11852
78751	9302
78752	10450
78753	23992
78754	12629
78756	4664
78757	11318
78758	24285
78759	22350
78801	7254
78802	0
78827	371
78828	21
78829	332
78830	175
78832	1180
78833	316
78834	2438
78836	26
78837	69
78838	71
78839	2668
78840	16576
78841	0
78842	0
78843	29
78850	263
78851	47
78852	17992
78860	0
78861	4590
78870	372
78871	14
78872	411
78873	621
78877	328
78879	64
78880	443
78881	524
78883	125
78884	353
78885	28
78886	163
78931	68
78932	246
78933	444
78934	2387
78935	367
78938	108
78940	934
78941	1294
78942	3655
78943	116
78944	269
78945	4268
78946	330
78947	1958
78948	247
78949	237
78950	880
78951	0
78953	468
78954	608
78956	2029
78957	4053
78959	688
78962	2090
78963	232
79001	69
79002	8
79003	43
79005	548
79007	4685
79008	0
79009	550
79010	109
79011	80
79012	0
79013	873
79014	1339
79015	8406
79016	0
79018	163
79019	706
79021	18
79022	3243
79024	144
79025	0
79027	1560
79029	5308
79031	475
79032	64
79033	8
79034	187
79035	1840
79036	1656
79039	302
79040	711
79041	1045
79042	401
79043	482
79044	330
79045	5946
79046	195
79051	3
79052	408
79053	28
79054	192
79056	41
79057	409
79058	0
79059	258
79061	100
79062	94
79063	241
79064	755
79065	7344
79066	6
79068	1267
79070	3672
79072	8351
79073	0
79078	49
79079	945
79080	174
79081	1173
79082	118
79083	719
79084	534
79085	0
79086	1191
79087	306
79088	1858
79091	0
79092	442
79093	40
79094	6
79095	883
79096	725
79097	488
79098	207
79101	1132
79102	4150
79103	3609
79104	2513
79106	11616
79107	10152
79108	4353
79109	18097
79110	6930
79111	417
79118	10239
79119	9229
79121	2647
79124	4389
79201	2205
79220	67
79223	21
79225	300
79226	1030
79227	466
79229	142
79230	13
79231	14
79233	25
79234	43
79235	1124
79236	85
79237	211
79239	47
79240	10
79241	791
79243	9
79244	295
79245	932
79247	14
79248	513
79250	469
79251	13
79252	1025
79255	199
79256	117
79257	351
79258	4
79259	5
79261	142
79311	1388
79312	305
79313	589
79314	34
79316	3810
79322	727
79323	2389
79324	9
79325	691
79326	18
79329	1251
79330	51
79331	3997
79336	5800
79339	2481
79342	116
79343	500
79344	0
79345	311
79346	749
79347	2308
79350	131
79351	397
79353	11
79355	609
79356	1415
79357	756
79358	470
79359	1245
79360	5340
79363	2071
79364	2577
79366	462
79367	226
79369	12
79370	527
79371	567
79372	580
79373	1107
79376	4
79377	88
79378	93
79379	184
79380	29
79381	510
79382	3434
79383	20
79401	3822
79402	0
79403	5770
79404	3333
79406	0
79407	10673
79410	4425
79411	2894
79412	5855
79413	8892
79414	8436
79415	6525
79416	14528
79423	17326
79424	21586
79501	1135
79502	432
79503	123
79504	1044
79505	61
79506	239
79508	466
79510	2935
79511	475
79512	2095
79517	47
79518	51
79519	57
79520	1075
79521	1328
79525	1155
79526	382
79527	85
79528	201
79529	446
79530	185
79532	395
79533	233
79534	127
79535	57
79536	1980
79537	24
79538	71
79539	72
79540	29
79541	597
79543	477
79544	145
79545	674
79546	739
79547	395
79548	67
79549	5500
79553	1332
79556	5057
79560	6
79561	232
79562	1368
79563	374
79565	85
79566	100
79567	1155
79601	7817
79602	9665
79603	8826
79605	11448
79606	12152
79607	928
79699	0
79701	10413
79703	7858
79705	18548
79706	11436
79707	16126
79713	279
79714	6780
79718	201
79719	98
79720	11328
79721	0
79730	38
79731	1584
79733	144
79734	776
79735	4352
79738	129
79739	358
79741	83
79742	243
79743	94
79744	605
79745	2280
79748	81
79749	229
79752	815
79754	36
79755	5
79756	3657
79758	950
79759	0
79761	12429
79762	15739
79763	13644
79764	9628
79765	9306
79766	3379
79769	0
79770	0
79772	3939
79776	0
79777	43
79778	497
79780	10
79781	65
79782	1594
79783	15
79785	16
79788	283
79789	501
79821	1839
79830	4037
79832	0
79834	285
79835	3884
79836	2287
79837	96
79838	1834
79839	286
79842	198
79843	1220
79845	1102
79846	18
79847	88
79848	406
79849	3774
79851	185
79852	330
79853	911
79854	71
79855	690
79901	3743
79902	8656
79903	5828
79904	12328
